/home/rajan/Videos/IMG/center_2023_06_28_08_40_13_134.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_13_134.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_13_134.jpg, 0, 0, 0, 0.0001244259
/home/rajan/Videos/IMG/center_2023_06_28_08_40_13_240.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_13_240.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_13_240.jpg, 0, 0, 0, 0.0001250096
/home/rajan/Videos/IMG/center_2023_06_28_08_40_13_338.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_13_338.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_13_338.jpg, 0, 0, 0, 0.0001248508
/home/rajan/Videos/IMG/center_2023_06_28_08_40_13_444.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_13_444.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_13_444.jpg, 0, 0, 0, 0.0001244343
/home/rajan/Videos/IMG/center_2023_06_28_08_40_13_566.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_13_566.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_13_566.jpg, 0, 0, 0, 0.0001242275
/home/rajan/Videos/IMG/center_2023_06_28_08_40_13_676.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_13_676.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_13_676.jpg, 0, 0, 0, 0.0001248969
/home/rajan/Videos/IMG/center_2023_06_28_08_40_13_795.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_13_795.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_13_795.jpg, 0, 0, 0, 0.0001244556
/home/rajan/Videos/IMG/center_2023_06_28_08_40_13_899.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_13_899.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_13_899.jpg, 0, 0, 0, 0.0001249629
/home/rajan/Videos/IMG/center_2023_06_28_08_40_14_008.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_14_008.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_14_008.jpg, 0, 0, 0, 0.0001249698
/home/rajan/Videos/IMG/center_2023_06_28_08_40_14_118.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_14_118.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_14_118.jpg, 0, 0, 0, 0.0001245788
/home/rajan/Videos/IMG/center_2023_06_28_08_40_14_230.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_14_230.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_14_230.jpg, 0, 0, 0, 0.00012454
/home/rajan/Videos/IMG/center_2023_06_28_08_40_14_356.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_14_356.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_14_356.jpg, 0, 0, 0, 0.0001243845
/home/rajan/Videos/IMG/center_2023_06_28_08_40_14_465.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_14_465.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_14_465.jpg, 0, 0, 0, 0.0001244509
/home/rajan/Videos/IMG/center_2023_06_28_08_40_14_567.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_14_567.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_14_567.jpg, 0, 0, 0, 0.000125125
/home/rajan/Videos/IMG/center_2023_06_28_08_40_14_678.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_14_678.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_14_678.jpg, 0, 0.3223922, 0, 0.3384727
/home/rajan/Videos/IMG/center_2023_06_28_08_40_14_790.jpg, /home/rajan/Videos/IMG/left_2023_06_28_08_40_14_790.jpg, /home/rajan/Videos/IMG/right_2023_06_28_08_40_14_790.jpg, 0, 0.6678936, 0, 1.017835
